15/11/2018|Wild gas price swings spur CME ‘emergency action’
15/11/2018|Putin comfortable with oil price staying close to $70
15/11/2018|Putin vows to continue cooperation with Opec on oil production
14/11/2018|The chasm only widens Premium
14/11/2018|US stocks stay under pressure despite oil rebound
14/11/2018|US natural gas price rises 18% on supply fears
14/11/2018|S Korean companies plead guilty to fuel price rigging at US military bases
14/11/2018|Oil price rout buoys emerging market currencies
14/11/2018|Oil bounces after worst tumble since July
14/11/2018|Opec pumping far more crude than is needed following price drop — IEA
14/11/2018|Canada’s oil producers look beyond Keystone XL pipeline
14/11/2018|Shale price band that never left crude market
14/11/2018|Pressure cranked up on commodity traders’ dealmaking
14/11/2018|Oil steadies following sharp fall
13/11/2018|Wall Street fails to recover as oil sell-off deepens
13/11/2018|GE to raise $4bn by cutting stake in Baker Hughes
13/11/2018|US crude extends fall to nearly 7%, eyes worst day since Feb 2016
13/11/2018|Npower loses half a million customers this year
13/11/2018|Markets Live: Tuesday, 13th November 2018
13/11/2018|Oil price resumes its decline
13/11/2018|Gulf economies recovering but still vulnerable to oil volatility — IMF
13/11/2018|Shell and Anadarko in dispute over Mozambique gas
13/11/2018|Oil majors switch on to power generation
13/11/2018|Israel looks to new Arab allies to export gas
13/11/2018|Oil use in cars set to peak within seven years
12/11/2018|Investors face the limits of relief Premium
12/11/2018|US crude extends losing streak despite hopes for Saudi supply cuts
12/11/2018|Saudi Arabia set to produce fewer barrels of oil 
12/11/2018|Oil volatile as Saudi opens door to output cut
12/11/2018|Oil prices gain on Saudi Arabia’s December supply cut
12/11/2018|Russian sanctions: why ‘isolation is impossible’
12/11/2018|Sudan seeks to attract western oil groups as US relations thaw
11/11/2018|Oil groups budget 1% of spending to green projects
10/11/2018|The week in energy: electric power
09/11/2018|Resource sectors lead global equities lower
09/11/2018|US crude oil chalks up record 10-day losing streak
09/11/2018|US stocks extend losses as tech sell-off adds to energy woes
09/11/2018|Brent crude enters bear market at below $70
09/11/2018|European energy sector in worst quarter since 2015
09/11/2018|Iraq closing in on deal to resume Kirkuk oil exports
09/11/2018|Wall Street stumbles as oil slump drags on energy stocks
09/11/2018|Iraq close to deal to restart Kirkuk oil exports
09/11/2018|US judge blocks construction of Keystone oil pipeline
09/11/2018|Are BP and Shell worth a punt for investors?
09/11/2018|China’s fracking push results in dirty water woes 
08/11/2018|US oil enters bear market
08/11/2018|New wind and solar generation costs fall below coal
07/11/2018|Sempra lines up sales for Mexican LNG terminal
07/11/2018|Oil slides after surprise builds in US crude, gasoline inventory
07/11/2018|Russia to boost oil output unless Saudi deal is struck
07/11/2018|Oil industry scores victories in US midterm elections
06/11/2018|US crude prices drop to 8-month low on easing supply concerns
06/11/2018|Cornish geothermal operation aims to prove UK potential
06/11/2018|Earnings at Petrobras jump 20x on higher oil prices
06/11/2018|Rosneft uses profits to boost capital expenditure 
06/11/2018|Serica to buy Marubeni stakes in North Sea fields
06/11/2018|Weir Group profits hit by ‘slowdown’ in US shale market
06/11/2018|Will the energy price cap save you any money?
06/11/2018|Nervous oil: Five factors driving price swings
05/11/2018|US sanctions on Iran spur oil price volatility
05/11/2018|US exempts eight countries from Iran oil sanctions
05/11/2018|Gazprom ups gas exports to Austria by 1 billion cubic meters
05/11/2018|Serica Energy strikes deal to buy BHP stake in North Sea fields
05/11/2018|Russian resources will be needed despite sanctions
04/11/2018|Adnoc plans to boost oil production to 5m b/d by 2030
04/11/2018|How to power India: Modi tweaks the energy mix
03/11/2018|The week in energy: gas field of dreams
03/11/2018|US says 8 nations to get waivers on Iranian oil
02/11/2018|Shale gas begins to flow at Cuadrilla fracking site
02/11/2018|Russia vows to help Iran counter US oil sanctions
02/11/2018|Exxon and Chevron profits surge as prices rebound
02/11/2018|US bid to delay IMO rules risks stoking oil prices
01/11/2018|Oil tumbles after fears of tighter supply recede
01/11/2018|WTI sinks to near 7-month low as supply gains offset Iran worries
01/11/2018|Canada’s Encana buys Newfield for $5.5bn in US shale push
01/11/2018|Orsted’s green energy transformation drives profits
01/11/2018|Shell’s earnings rise by a third on higher oil prices
31/10/2018|Brazil’s Petrobras announces $1.4bn sale of African oil business
31/10/2018|Centrica names Charles Berry as chairman
31/10/2018|Repsol disappoints despite strongest 9 month results in decade
31/10/2018|Cuadrilla says UK fracking rules risk ‘strangling’ it
30/10/2018|BP: well to do Premium
30/10/2018|KazMunaiGas finalises plans for $6.5bn IPO
30/10/2018|BP’s gushing profits allow $10.5bn cash buy of BHP assets
30/10/2018|Shell taps its deepwater legacy to fund its future
30/10/2018|Rosneft’s KRG oil and gas play angers Baghdad
30/10/2018|Moscow and Riyadh tie up much of the global oil market
29/10/2018|Carlyle joins with Texas port to build oil export terminal
29/10/2018|Cuadrilla pauses UK fracking after third tremor
28/10/2018|Cuadrilla to restart fracking despite second tremor
28/10/2018|Rosneft hunts for projects to keep Eni in Russia
28/10/2018|Venezuela: oil slump reflects nation’s decline
27/10/2018|A sombre mood in Riyadh
26/10/2018|Big oil persists with spending discipline mantra
26/10/2018|Pemex posts solid profit on higher oil prices
26/10/2018|UK exploration groups turn attention to South America
26/10/2018|Cuadrilla pauses fracking after Lancashire tremor
26/10/2018|Higher oil prices drive profits at Eni
26/10/2018|Oil market’s calm masks signs of stormy trading ahead
25/10/2018|Techs lead way as Wall St rebounds from sell-off
25/10/2018|Saudi Arabia eyes stake in Russian LNG project
25/10/2018|The case against ExxonMobil
25/10/2018|Agribusinesses to standardise trade operations with new technologies
25/10/2018|ConocoPhillips profits boosted by higher oil prices
25/10/2018|Bondholders raise hopes Venezuela will pay up
25/10/2018|Equinor posts narrow Q3 miss, but keeps cutting costs
25/10/2018|Oil prices resume slide after Riyadh boosts output
24/10/2018|Wall St under fresh pressure as chipmakers slide
24/10/2018|NY state sues Exxon for misleading on climate risks
24/10/2018|Tremor at Cuadrilla UK fracking site approaches cut off level
24/10/2018|Wood Mackenzie warns of oil and gas supply crunch
24/10/2018|US crude stockpile rises while gasoline drops
24/10/2018|Top Afren oil executives found guilty of fraud
24/10/2018|Oil prices drop to two-month low
23/10/2018|Oil suffers biggest one-day drop in over 3 months
23/10/2018|US seeks late change to sulphur-cap fuel rules
23/10/2018|Aqua America bets on natural gas in $4.3bn Peoples deal
23/10/2018|American LNG will meet Europe’s urgent need for gas
22/10/2018|North Sea new investments hit three-year high
22/10/2018|Saudi Arabia/oil: deserted Premium
22/10/2018|Neptune Energy hires former Louis Dreyfus CFO
22/10/2018|Halliburton notes slowdown in North American oil and gas business
22/10/2018|Markets Live: Monday, 22nd October 2018
22/10/2018|Saudis ‘no intention’ of leveraging oil in Khashoggi case
22/10/2018|Zennor gains regulator approval for Finlaggan gasfield
22/10/2018|What Khashoggi’s death could mean for oil markets
22/10/2018|Saudi America, by Bethany McLean
21/10/2018|US fears Russia will help Iran evade oil sanctions
20/10/2018|The week in energy: The unusable oil weapon
19/10/2018|Peso slides to 5-week low after Pemex downgrade
19/10/2018|Schlumberger chief warns on US shale oil production
19/10/2018|You tell us: how to maintain growth and save Earth
19/10/2018|The rise and fall of Ethereum
18/10/2018|PGNiG pays $220m for stake in Norwegian gasfield
18/10/2018|Swedish oil bosses set to be charged on South Sudan
18/10/2018|Oil prices under pressure with markets focused on US inventories
18/10/2018|Poland’s PGNiG to buy Equinor gasfield stake
18/10/2018|Passive funds fail to echo rising price of oil
18/10/2018|Shell bets on shale for flexibility in energy transition
18/10/2018|Spectre of Iran’s ‘ghost ships’ haunts oil outlook
17/10/2018|Oil prices down more than 2% in morning trade
17/10/2018|Shell sells Danish upstream assets for $1.9bn
17/10/2018|Polish state-run energy company signs 20-year deal for US natural gas
17/10/2018|Total ups presence in India with Adani group partnership
17/10/2018|Oil price revival spurs North Sea industrial unrest
16/10/2018|Mexico’s Pemex sells $2bn 10-year bond
16/10/2018|Saudi Arabia threat risks crack in US oil alliance
15/10/2018|Total underlines Russia commitment despite sanctions
15/10/2018|Stephen Schwarzman and Larry Fink pull out of Saudi forum
15/10/2018|Gunvor closes first sustainability-linked commodity trader financing deal
15/10/2018|Oil group Cepsa jettisons IPO plans
15/10/2018|Pound weakens on Brexit stalemate, oil rises as Saudi Arabia hits back
15/10/2018|How petrochemicals are fuelling oil demand
15/10/2018|Carlyle dealmaker puts $100m of his cash into own fund
14/10/2018|Oil futures jump 2% after Saudi hits back at US warnings
13/10/2018|The week in energy: climate shock
13/10/2018|Bonds, oil and renminbi wield power to roil markets
12/10/2018|Brent crude drops below $80 a barrel
12/10/2018|Campaigners defeated in effort to block UK fracking
12/10/2018|Growth in oil demand to be slowed by trade tension, high prices — IEA
12/10/2018|Oil bounces back in Asia trading
11/10/2018|Brent clocks worst day since July as slide tops 3%
11/10/2018|Gas producer DGO boosts output with $183m US deal
11/10/2018|Crude slumps on demand uncertainty and market sell-off
11/10/2018|Opec further lowers oil demand growth forecasts
11/10/2018|Opec says factors outside its control ‘overwhelming’ oil market
11/10/2018|If it has to be said out loud... (Zion Oil edition)
11/10/2018|Oil drops further despite hurricane hitting US supplies
11/10/2018|Gulf economies rebound as oil price rises
10/10/2018|Oil slides 2% as market shifts focus to demand
10/10/2018|BP boss says divestments threaten energy security
10/10/2018|Hurricane Michael cuts US Gulf oil production
10/10/2018|Leading oil traders face off over price outlook
10/10/2018|Oil price: heading towards triple digits?
10/10/2018|Iran gets creative to keep its oil flowing
09/10/2018|Total chief executive says no shortage of supplies in oil market
09/10/2018|Pemex finds 2 new oil fields in Gulf of Mexico
09/10/2018|Exxon gives $1m to carbon tax campaign
09/10/2018|US grants licence for Iranian-backed UK gasfield
09/10/2018|The winners and losers of $100 oil
08/10/2018|Eni to acquire half of BP’s Libya oil and gas license
08/10/2018|Why oil markets bring trouble
08/10/2018|Nigeria fuel subsidy bill to soar on rising oil price
08/10/2018|The week in energy: Canada competes on gas
08/10/2018|Nestlé warns palm oil trade over rainforest destruction
08/10/2018|Ghana after Aid
08/10/2018|Oil holds promise to enrich the economic mix
08/10/2018|Oil lower after report US considering Iran waivers
07/10/2018|Repsol boss fears oil crunch after spending squeeze
05/10/2018|Saudi crown prince says Opec trying to cap oil prices
05/10/2018|Cuadrilla to start Lancashire fracking tests next week
05/10/2018|Industrial stalwart GE contemplates an overhaul
04/10/2018|Petrochemicals to become dominant driver of oil demand growth — IEA
04/10/2018|Oil price rise puts Asian economies under pressure
04/10/2018|IEA warns producers are failing to rein in oil prices
04/10/2018|Oil industry snubs EU effort to defy Iran sanctions
04/10/2018|Trump should reflect on an oil leap of his own making
04/10/2018|Oilfield lifts hopes of Bahrain energy resurgence
04/10/2018|Bahrain awaits cash injection from Gulf allies
03/10/2018|Oil rallies despite largest US crude build since March 2017
03/10/2018|US crude stocks climbed by the most since March 2017
03/10/2018|Saudi Arabia says oil output has reached record levels
03/10/2018|Can Russia stop using the US dollar?
03/10/2018|Companies take power into their own hands
02/10/2018|Serica Energy’s North Sea deal under threat
02/10/2018|Spain’s Cepsa to float at value of up to €8bn
02/10/2018|GMB ballots North Sea workers on strike action
01/10/2018|Equinor to acquire Chevron North Sea stake
01/10/2018|Oil rises above $85 as funds wager on Iran sanctions
01/10/2018|Brent crude touches highest since 2014 on Iran concerns
29/09/2018|The week in energy: the wizard of oil
28/09/2018|Brazil’s corruption probe faces post-election test
26/09/2018|Cuadrilla prepares to start commercial fracking
25/09/2018|Oil prices extend their rise with Brent near $82
25/09/2018|The week in energy: AI and oil
25/09/2018|Trump tells UN that Opec ‘ripping off’ the world
25/09/2018|Markets Live: Tuesday, 25th September 2018
25/09/2018|Oil holds gains after climbing to 4-year high
24/09/2018|Trade worries keep equities on the defensive
24/09/2018|Oil climbs to 4-year high above $81 a barrel
24/09/2018|France’s Total announces major UK gas discovery
24/09/2018|Saudi Aramco CEO defends Sabic deal
24/09/2018|Oil prices jump after producers hold back output increase
23/09/2018|Environmental fears cloud Vaca Muerta’s future
23/09/2018|YPF leader brings Wall Street edge to state energy company
23/09/2018|The tough lessons of Vaca Muerta shale oil and gas
23/09/2018|Unlocking the potential of Argentina’s resources
23/09/2018|Explorers see potential in conventional oil and gas
23/09/2018|Economy needs fast return to self-sufficiency
23/09/2018|Argentina: Energy
23/09/2018|Oil producers decide against further rise in output
22/09/2018|Iran sends out ghost tankers as sanctions loom
21/09/2018|Unite to ballot North Sea oil workers on industrial action
21/09/2018|Brent tops $80 a barrel again ahead of Opec meeting
21/09/2018|Bullish oil outlook upends hedging universe
20/09/2018|Russia in position to be global oil price-maker
20/09/2018|Trump tells Opec, ‘Get prices down now!’
19/09/2018|Trump seeks to replace Iranian oil sources for allies
19/09/2018|Oil climbs as US crude stocks fall to 3½ year low
19/09/2018|BHP chairman talks succession planning and dealmaking with City analysts
19/09/2018|Energy traders and banks back blockchain platforms
18/09/2018|Has the Adventurous Investor lost his nerve?
18/09/2018|Zion Oil: a postscript
18/09/2018|Fracking plans spark Conservative rebellion threat
17/09/2018|Spanish oil and gas group Cepsa to launch IPO
16/09/2018|Dollar and oil chasing $80 in focus for investors
15/09/2018|The week in energy: California cleaning
14/09/2018|Venezuela looks to ‘big sister’ China for help
14/09/2018|Infrastructure funds break loose from material reality
13/09/2018|Five factors to watch as oil hits $80 a barrel
13/09/2018|Venezuela and Iran tests loom for tightening oil market, IEA says
12/09/2018|Oil prices near 4-year high as hurricane heads to US
12/09/2018|Mexico’s oil industry rescue won’t add to Pemex debt, incoming deputy minister says
12/09/2018|Brent above $80 a barrel after US inventory data
12/09/2018|Hurricane Florence threatens US east coast
12/09/2018|Oil prices climb as hurricane threatens US
12/09/2018|Oil prices jump as Hurricane Florence approaches US
11/09/2018|Trump administration plans to relax methane regulations
11/09/2018|ExxonMobil plans £500m upgrade to UK refinery
11/09/2018|ExxonMobil preparing £500m upgrade to UK’s largest oil refinery
11/09/2018|Booming Texas port objects to Trafigura offshore site
11/09/2018|Mackenzie keen for the long haul at BHP Billiton
11/09/2018|Oil and money are not enough in volatile Middle East
11/09/2018|Neutral Zone oilfields set to come back on stream
10/09/2018|North Sea industry warns of no-deal Brexit shutdown
10/09/2018|Gunmen storm HQ of Libya’s national oil company
08/09/2018|The week in energy: Dirty oil, clean oil
07/09/2018|Post-Enron businesses thrive as Skilling is freed
06/09/2018|López Obrador confirms oil tenders for December
06/09/2018|US shale boom begins to cool
05/09/2018|Oil sees biggest one-day drop in three weeks
04/09/2018|Transocean/Ocean Rig: drill seeker Premium
04/09/2018|Transocean strikes $2.7bn deal for Ocean Rig
04/09/2018|Why our freedom of movement may have to be constrained
03/09/2018|UK risks losing £3bn tax on North Sea fields, says study
02/09/2018|UK local government pension funds invest £9bn in fracking companies
02/09/2018|North Sea assets up for sale top $8.8bn
02/09/2018|What next for EMs after enduring tumultuous turns?
31/08/2018|Opportunities surface in UK oil and gas sector
30/08/2018|Russia’s Lukoil to begin $3bn share buyback
29/08/2018|Oil pushes higher after latest US inventory draw
29/08/2018|Russian oil and gas groups shrug off sanctions
29/08/2018|Investors buy in to Rosneft’s change of tack
27/08/2018|Saudi Aramco loses ‘in perpetuity’ oil and gas rights
25/08/2018|Beyond Saudi Aramco’s stalled IPO
24/08/2018|The week in energy: The politics of coal
23/08/2018|Premier Oil keen on North Sea acquisitions
23/08/2018|Maduro will not reverse economic collapse
23/08/2018|Premier Oil profits boosted by higher oil prices
22/08/2018|Oil rallies after reports of lower stockpiles and UK fire
22/08/2018|Angola’s IMF request highlights financial strain
22/08/2018|Fire breaks out at Essar refinery in Stanlow
22/08/2018|US crude stockpiles suffer bigger weekly drop than expected
22/08/2018|Oil up 2% ahead of US inventories data
21/08/2018|Oil builds momentum with fourth day of gains
21/08/2018|Wood’s revenues swell on oil rebound
20/08/2018|US approves sale from strategic oil reserve as Iran sanctions loom
20/08/2018|Venezuela’s state oil group agrees $2bn Conoco payout
20/08/2018|Threat of US sanctions pushes France’s Total out of Iran
20/08/2018|Why there are signs of a Saudi return to tradition
20/08/2018|North Sea recovery fuels fears of Budget tax blow
19/08/2018|The robots that cap undersea oil blowouts
17/08/2018|The week in energy: Agreement on the Caspian Sea
17/08/2018|AP Moller-Maersk to spin off oil drilling rig arm
17/08/2018|Zion Oil: we need more time
16/08/2018|Mercuria takes 30% stake in Aegean Marine
16/08/2018|Venezuela creditors eye oil assets over unpaid debt
16/08/2018|BP bets big on shale for its US comeback
15/08/2018|Oil falls on surprise US inventories build
14/08/2018|Oil rises 1% before giving up gains in volatile trade
14/08/2018|Shale boom zaps US natural gas market volatility
14/08/2018|Iraq’s disillusioned give up on political leaders
13/08/2018|Brent crude stages solid recovery, but still settles lower
13/08/2018|Saudi Arabia fuels uncertainty over oil output
13/08/2018|Saudi Arabia pumps less oil despite vow to lift output
12/08/2018|Shell hails bounceback towards deepwater drilling
11/08/2018|The week in energy: Electric boogaloo
10/08/2018|Turkish oil prices are almost triple the level they were in 2008, when Brent hit $147.50
10/08/2018|Brexit, investment and the oil & gas industry
10/08/2018|US-China trade spat could hit oil demand, IEA warns
09/08/2018|Energy stocks drag Asia-Pacific benchmarks lower
08/08/2018|Oil sell-off accelerates on trade fears
08/08/2018|US crude extends fall after stockpile data
07/08/2018|The week in energy: the trade war heats up
07/08/2018|Genel Energy profits jump on rising crude prices
07/08/2018|Rosneft profits treble on higher oil prices
07/08/2018|Oil slips out of favour with EM equity funds Premium
06/08/2018|Trafigura plans US deepwater oil export terminal
06/08/2018|Pemex defends for-profit refining in face of reforms
05/08/2018|We need to know oil companies’ price assumptions
05/08/2018|Call for big oil groups to reveal crude-peak risk
05/08/2018|When will the renminbi slide deepen trade tensions?
03/08/2018|US crude extends weekly losing streak
03/08/2018|Oil price boom helps Petrobras increase profits thirtyfold
03/08/2018|Vitol’s Ian Taylor on deals with dictators
02/08/2018|Zion Oil: a date with destiny
02/08/2018|Big Oil switches focus from profits to production
01/08/2018|Brent crude drops 2% below $73 on concerns over US stockpiles
31/07/2018|Oil’s July tumble belies looming Iranian supply squeeze
31/07/2018|Brent crude eyes worst monthly performance since 2016
31/07/2018|Vedanta Ltd reports loss for copper unit
31/07/2018|BP hits ‘sweet spot’ as profits rise fourfold
31/07/2018|FT readers say carbon pricing is key to energy debate
29/07/2018|Mexican president-elect outlines oil sector rescue plans
29/07/2018|Rising tide of recovery for North Sea oil and gas
27/07/2018|ExxonMobil and Chevron fall short of expectations
27/07/2018|Chevron upstream earnings double
27/07/2018|ExxonMobil earnings miss as lower output offsets higher oil prices
27/07/2018|ENI’S earnings jump 66 per cent in second quarter
27/07/2018|BP to buy BHP’s US shale assets for $10.5bn
26/07/2018|Shell launches $25bn share buyback programme
26/07/2018|ConocoPhillips profits gush higher on oil price rebound
26/07/2018|Oil price boosts profits at Spanish energy group Repsol
26/07/2018|Total earnings jump 44% in second quarter
25/07/2018|Saudis suspend Red Sea oil shipments after tanker attacks
25/07/2018|Saudi Arabia suspends Red Sea oil shipments following attack
25/07/2018|$2tn bribery and corruption industry needs tougher engagement
25/07/2018|US oil prices climb on bigger than expected crude draw
25/07/2018|Oil majors return to deepwater drilling
25/07/2018|Tullow Oil returns to frontier drilling
25/07/2018|ExxonMobil’s Darren Woods vows debate and openness
24/07/2018|Trump face-off with Iran creates huge oil supply risks
24/07/2018|Rosneft hits Exxon consortium with $1.4bn lawsuit
24/07/2018|US crude recovers ahead of inventory data
23/07/2018|Trump threatens Iran with severe ‘consequences’
23/07/2018|Brent crude rebounds after three-week losing streak
23/07/2018|Kuwait agrees $1.7bn deal for North Sea infrastructure with ArcLight Capital
19/07/2018|Governments need to publish oil and gas contracts
18/07/2018|Mexico postpones oil tenders until after López Obrador takes office
18/07/2018|Oil trader Vitol and Peabody invest $20m in coal-to-oil start-up
18/07/2018|Chevron’s new chief vows to keep lid on spending
17/07/2018|Upbeat Powell testimony bolsters equities
17/07/2018|Carlyle to raise $4bn fund for oil and gas assets
17/07/2018|Gas flaring drops off globally, but US bucks trend
17/07/2018|Oil trader Vitol to invest in European wind farms
16/07/2018|Oil prices fall more than 4 per cent on supply outlook
16/07/2018|Brent drops to 3-month low on spectre of increased supplies
16/07/2018|Iran is a potential disrupter of the oil market
16/07/2018|Peak oil demand forecast for 2036
16/07/2018|Iran eyes Asia to protect oil from US sanctions 
13/07/2018|Russia ready to invest $50bn in Iran’s energy industry
13/07/2018|Zion Oil confirms SEC investigation
13/07/2018|Vitol set for big payday after Aussie IPO
12/07/2018|Spare oil capacity to be ‘stretched to limit’, IEA warns
12/07/2018|Oil price tumbles in US as trade war fears rise
12/07/2018|Oil arrests declines after Brent’s worst day in 2 years
11/07/2018|Oil down more than 7%, eyes biggest one-day drop since 2016
11/07/2018|US crude inventories drop by more than 10m barrels
11/07/2018|Opec will struggle to deliver Trump’s lower prices
11/07/2018|Libya to resume oil exports ‘within hours’
11/07/2018|Aliko Dangote, Africa’s richest man, on his ‘crazy’ $12bn project
11/07/2018|Crude prices cool after Pompeo hints at Iran oil sanctions waivers
10/07/2018|Norway becomes the latest oil supply threat
10/07/2018|Pompeo says US could issue Iran oil sanctions waivers
10/07/2018|Japan oil refiners Idemitsu and Showa Shell to merge
09/07/2018|Saudi Arabia/oil: peak status Premium
09/07/2018|Japan is nervous about its energy security
09/07/2018|Saudi Aramco chief warns of oil supply crunch
06/07/2018|Glencore: an audacious business model in the dock
06/07/2018|Decom Energy taps £58bn UK decommissioning market
06/07/2018|Oil groups eye offshore Namibia
05/07/2018|Equatorial Guinea amnesty greeted with sceptism
05/07/2018|Shell says firm carbon targets are ‘superfluous’
05/07/2018|The limits of America’s energy independence
05/07/2018|US crude knocked lower by surprise inventory build
05/07/2018|Trump to blame for oil price rally — Iran official
05/07/2018|India’s growth threatened by rising oil prices
05/07/2018|Zion Oil: where the money goes
04/07/2018|Trump renews Opec threat in July 4 tweet
04/07/2018|Chevron puts North Sea assets on the block
03/07/2018|Energy majors BP and ConocoPhillips agree asset-swap deal
03/07/2018|DoJ targets Glasenberg’s Glencore
03/07/2018|Oil turns sharply lower as Saudi Arabia reiterates readiness to boost supply
03/07/2018|WTI breaks through $75 for first time since 2014
03/07/2018|Saudi Arabia’s next oil move in focus after Trump call
02/07/2018|Saudi Arabia and Kuwait set to resume neutral zone oil production next year
02/07/2018|Political upheaval in Libya threatens oil production
02/07/2018|Conoco’s step back from Permian is temporary, says CEO
02/07/2018|Oil drops after Trump tweets about output hike
01/07/2018|Debt at UK listed companies soars to record high
01/07/2018|Trump pushes Saudi Arabia to maximise oil output
01/07/2018|Strong dollar leaves emerging markets on edge
30/06/2018|The week in energy: It’s a gas, gas, gas
29/06/2018|Oil set for fourth winning quarter in a row
29/06/2018|Former Shell head of crude trading Mike Muller to join Vitol
29/06/2018|Oil prices send eurozone inflation above ECB target
29/06/2018|US reliance on Opec endures despite shale boom
28/06/2018|US crude extends rally to near 4-year high
28/06/2018|The world must support the rule of law in Libya
28/06/2018|Macri policies unnerve Argentina’s shale investors
28/06/2018|Australia prosecutes East Timor spying whistleblower
28/06/2018|BP buys UK electric vehicle charging network 
28/06/2018|Zion Oil: where does the money come from?
27/06/2018|Oil futures trader GEM shuts down, citing ‘regulatory environment’
27/06/2018|Oil pushes higher after steep US inventories drop
27/06/2018|Oil traders bet on higher prices as Opec opens taps
26/06/2018|Oil price: what to look out for
26/06/2018|Crude rises on push for buyers to cut Iran imports
26/06/2018|All eyes on oil supply after Opec deal to boost output
25/06/2018|The week in energy: Perspectives on Opec
25/06/2018|Tech stocks tumble as trade tensions intensify
25/06/2018|Shell greenlights another North Sea project this year
25/06/2018|Brent crude oil falls below $74 a barrel
24/06/2018|Issues beyond Opec will drive oil prices
23/06/2018|Russia backs Opec plan to pump more oil
22/06/2018|US crude sees biggest daily gain since 2016 after Opec deal
22/06/2018|Saudi Arabia strikes deal to raise Opec production
22/06/2018|Oil extends gains as Opec reaches deal to raise output
22/06/2018|Saudi and Iranian energy ministers meet privately ahead of Opec meeting
22/06/2018|Iran threatens to scupper Opec oil output deal
21/06/2018|Gas leaks worse for climate than thought, study says
21/06/2018|Saudia Arabia calls on oil producers to ease curbs
21/06/2018|US prepares for next wave of LNG exports
21/06/2018|Oil trader warns Opec not to raise output too fast
20/06/2018|Iran resists Saudi-led push to increase oil output
20/06/2018|Saudi targets oil increase of up to 800,000 b/d — Opec source
20/06/2018|Saudi Aramco ‘ready’ to meet any additional oil supply needs — CEO
20/06/2018|Royal Dutch Shell sells stakes in two Norwegian fields
20/06/2018|Vitol kicks off A$5bn IPO of Viva Energy business
19/06/2018|China to target US energy for retaliatory action
19/06/2018|Oil producers face their ‘life or death’ question
18/06/2018|Oil hits seven-week low on China tariffs ahead of Opec meeting
18/06/2018|Libya suffers ‘catastrophic damage’ to oil facility
18/06/2018|Energy stocks slip after oil resumes slide on Opec concerns
18/06/2018|Oil at 6-week low ahead of Opec supply call
17/06/2018|The week in energy: ‘A challenge of epochal proportions’
17/06/2018|Will Opec meeting deliver oil production boost?
15/06/2018|Oil falls ahead of Opec meeting next week
14/06/2018|Armed clashes disrupt Libyan oil loadings
14/06/2018|China’s Belt and Road dismays Pakistan province
14/06/2018|Big Oil harnesses power of data analysis to ensure survival
13/06/2018|Angola’s debt reliance on China set to deepen
13/06/2018|Trump blames Opec for high oil prices, again
13/06/2018|IEA warns of potential ‘supply gap’ ahead of key Opec meeting
13/06/2018|Trafigura profits drop 50% on sting from oil markets
13/06/2018|Oil must face its future as a declining industry
12/06/2018|Aspiring Mexican finance minister pours water on oil tenders
12/06/2018|Rising oil prices prompt fears of social unrest Premium
11/06/2018|Iraq urges global producers to resist calls to raise output
11/06/2018|What is in store for Mexican oil post-election?
11/06/2018|Oil’s ‘lower for longer’ is just taking a pause
11/06/2018|Zion Oil: Living on a prayer
10/06/2018|LGIM to step up activism on climate change
10/06/2018|Oil groups stand by bets on out-of-favour plastics
10/06/2018|Rising oil prices put eurozone economy under strain
10/06/2018|Pope urges energy groups to tackle climate change
09/06/2018|The week in energy: Exploring offshore
08/06/2018|Crude price jump fails to spark gains for Asia oil producers
07/06/2018|Oil prices climb amid Venezuela supply woes
07/06/2018|Iran and oil: Persian fug Premium
07/06/2018|S&P Global Platts lifts ban on Iranians at London event
07/06/2018|Hedge fund bulls change tack on oil
06/06/2018|Oil slumps after big US inventories build
06/06/2018|Abu Dhabi announces $13.6bn economic stimulus
06/06/2018|Exxon and Chevron accused over tax secrecy
05/06/2018|‘Hellish’: UK motorists hit by biggest petrol price rise in 18 years
05/06/2018|Russian oil industry proves its resilience
04/06/2018|Oil prices lower as investors await Opec move
04/06/2018|Hedge funds scale back wagers on higher oil price
04/06/2018|Commodities trading booms as new strategy emerges
03/06/2018|Google and Repsol team up to boost oil refinery efficiency
03/06/2018|Why Trudeau wants to keep Trans Mountain expansion alive
02/06/2018|The week in energy: Trade wars and peace
31/05/2018|Brent-WTI oil spread above $11 a barrel
31/05/2018|Oil’s rally still speaks loudest in strongman era
31/05/2018|Oil majors plug into electric vehicle technology
30/05/2018|Oil jumps on report that Opec aims to stick to output curb this year
30/05/2018|Electric vehicles ‘could cause $92bn tax shortfall’
29/05/2018|Italian political turmoil fuels ‘risk-off’ mood
29/05/2018|Canada tries to boost controversial oil sands pipeline
29/05/2018|China-centered Asia anchors EM against volatility
29/05/2018|Oil lower again as market mulls supply pressure
29/05/2018|Oil swings higher after 3-day decline
28/05/2018|Oil services providers upbeat on crude price recovery
28/05/2018|Euro gains after Italian populist coalition fades
28/05/2018|Mexican election casts shadow over oil contracts
28/05/2018|Oil price slide resumes on fears of Opec supply increase
28/05/2018|Asia equities mixed on N Korea, oil prices
28/05/2018|Brazil cuts diesel prices as strike cripples nation
28/05/2018|Brazil cuts diesel prices as strike cripples nation
28/05/2018|Energy stocks slide as Opec mulls output boost
27/05/2018|Oil producers prepare for output boost
27/05/2018|Why $50 oil is now more likely than $100
